customer_id,order_id,order_date,product_category,product_price,quantity,discount_pct,channel,country,days_since_last_order,total_orders,total_revenue,converted
C00588,ORD000294,2023-12-12,books,62.09,5,0.0,organic_search,UK,23,31,1826.24,0
C00184,ORD000295,2023-01-19,beauty,402.54,4,0.09,paid_search,AU,163,18,4131.73,0
C00123,ORD000296,2023-09-15,books,451.46,2,0.09,direct,US,205,5,4386.19,0
C00793,ORD000297,2023-06-09,home_garden,47.76,4,0.0,paid_search,CA,288,20,3700.48,1
C00378,ORD000298,2023-10-30,sports,498.9,2,0.29,direct,UK,77,1,4662.66,1
C00555,ORD000299,2023-06-27,books,420.59,1,0.38,organic_search,FR,192,48,3638.8,1
C00543,ORD000300,2023-05-02,sports,248.55,1,0.39,paid_search,FR,143,6,229.06,1
C00866,ORD000301,2023-09-24,sports,351.92,3,0.18,referral,US,297,7,2532.08,0
C00404,ORD000302,2023-02-08,beauty,286.07,4,0.26,paid_search,UK,149,17,4256.06,0
C00403,ORD000303,2023-12-25,toys,369.0,3,0.18,paid_search,US,103,9,3901.89,0
C00160,ORD000304,2023-02-24,clothing,227.54,3,0.16,direct,CA,106,29,1548.46,1
C00123,ORD000305,2023-02-16,clothing,404.76,3,0.33,referral,DE,20,14,4181.26,1
C00094,ORD000306,2023-12-31,clothing,484.36,4,0.21,referral,CA,133,12,165.1,0
C00464,ORD000307,2023-10-12,books,277.31,1,0.18,paid_search,US,6,4,4153.56,0
C00134,ORD000308,2023-04-12,toys,203.29,1,0.23,social,US,11,5,996.77,0
C00829,ORD000309,2023-03-07,electronics,453.01,3,0.05,email,US,86,37,2171.45,0
C00509,ORD000310,2023-01-16,sports,343.19,2,0.14,paid_search,CA,143,29,4418.28,1
C00635,ORD000311,2023-11-12,clothing,325.4,4,0.16,direct,AU,31,6,1406.08,1
C00205,ORD000312,2023-11-26,toys,265.28,5,0.32,email,FR,183,31,2727.14,1
C00935,ORD000313,2023-10-17,beauty,164.19,3,0.07,social,DE,112,2,4479.87,0
C00060,ORD000314,2023-08-30,beauty,181.93,5,0.4,paid_search,US,126,43,1213.35,1
C00811,ORD000315,2023-01-29,toys,498.21,2,0.23,email,CA,88,12,1190.39,1
C00756,ORD000316,2023-12-24,home_garden,457.42,1,0.28,social,DE,288,10,2819.91,1
C00830,ORD000317,2023-09-10,beauty,157.98,4,0.02,organic_search,UK,308,15,109.44,0
C00340,ORD000318,2023-11-11,clothing,404.19,3,0.29,social,US,11,10,2937.18,0
C00793,ORD000319,2023-02-26,toys,265.52,3,0.38,social,FR,339,26,2934.22,1
C00331,ORD000320,2023-03-11,clothing,367.51,4,0.32,email,FR,162,12,3538.84,1
C00911,ORD000321,2023-11-11,toys,181.63,5,0.33,email,CA,352,19,645.47,0
C00972,ORD000322,2023-12-26,beauty,198.84,5,0.01,direct,CA,313,15,3201.84,1
C00509,ORD000323,2023-03-14,home_garden,373.94,2,0.14,social,UK,325,6,4110.09,0
C00747,ORD000324,2023-06-21,sports,10.64,2,0.1,organic_search,CA,131,7,3604.86,1
C00449,ORD000325,2023-08-03,clothing,442.85,4,0.35,social,DE,192,7,4145.75,0
C00592,ORD000326,2023-11-30,toys,345.14,2,0.18,organic_search,CA,10,21,1313.03,1
C00351,ORD000327,2023-03-29,sports,84.65,1,0.22,organic_search,CA,304,40,4467.2,0
C00442,ORD000328,2023-12-01,clothing,305.62,4,0.06,organic_search,CA,105,13,2052.31,0
C00948,ORD000329,2023-10-04,home_garden,332.0,3,0.1,organic_search,AU,292,36,4200.87,1
C00370,ORD000330,2023-01-02,sports,48.38,5,0.19,organic_search,US,105,11,3194.57,0
C00485,ORD000331,2023-03-01,home_garden,393.51,4,0.2,referral,CA,46,42,2725.19,1
C00907,ORD000332,2023-07-15,home_garden,97.36,1,0.11,email,CA,115,18,2825.59,1
C00714,ORD000333,2023-12-08,electronics,47.43,3,0.32,email,DE,116,36,314.31,1
C00536,ORD000334,2023-08-03,beauty,345.1,4,0.23,paid_search,AU,153,6,1980.07,0
C00036,ORD000335,2023-09-15,beauty,450.73,5,0.27,direct,UK,61,49,2250.71,0
C00172,ORD000336,2023-04-19,toys,100.4,1,0.17,referral,AU,103,41,747.91,0
C00328,ORD000337,2023-02-04,electronics,197.11,4,0.22,social,DE,234,1,3934.89,0
C00536,ORD000338,2023-08-03,electronics,210.15,2,0.23,direct,US,54,37,3899.93,0
C00889,ORD000339,2023-10-02,home_garden,439.56,3,0.15,email,DE,311,31,196.95,1
C00148,ORD000340,2023-11-13,beauty,342.0,4,0.02,social,FR,121,4,3731.29,0
C00919,ORD000341,2023-07-10,electronics,172.24,3,0.12,email,FR,350,7,4862.76,1
C00308,ORD000342,2023-08-15,toys,413.78,3,0.29,direct,FR,45,13,2214.17,0
C00417,ORD000343,2023-09-06,toys,260.67,3,0.33,direct,UK,33,20,3550.75,0
C00800,ORD000344,2023-09-26,beauty,19.33,2,0.35,paid_search,US,127,3,2287.68,0
C00722,ORD000345,2023-04-12,home_garden,187.33,4,0.2,referral,US,348,2,1217.27,0
C00457,ORD000346,2023-04-01,toys,239.92,5,0.14,paid_search,CA,352,6,1432.5,0
C00167,ORD000347,2023-10-20,toys,482.63,2,0.26,referral,UK,137,42,2053.44,1
C00800,ORD000348,2023-12-16,electronics,239.68,2,0.26,direct,US,114,17,3045.64,0
C00730,ORD000349,2023-12-30,books,141.31,4,0.34,email,CA,111,30,1517.7,1
C00639,ORD000350,2023-07-23,beauty,55.64,5,0.4,social,DE,331,39,3049.16,1
C00111,ORD000351,2023-09-04,electronics,171.46,3,0.26,social,CA,335,46,4761.42,0
C00193,ORD000352,2023-03-18,beauty,383.91,1,0.32,direct,AU,338,21,3406.97,0
C00672,ORD000353,2023-09-12,home_garden,133.42,4,0.16,referral,US,298,46,4973.82,0
C00352,ORD000354,2023-04-24,books,269.64,4,0.36,referral,CA,259,20,4228.64,0
C00898,ORD000355,2023-10-13,clothing,150.42,4,0.05,social,FR,286,49,4564.0,0
C00922,ORD000356,2023-06-21,books,49.2,3,0.09,social,AU,169,24,1310.19,1
C00872,ORD000357,2023-03-02,sports,31.57,5,0.23,direct,US,241,13,2507.38,0
C00391,ORD000358,2023-09-29,home_garden,209.49,2,0.05,paid_search,CA,209,37,4465.3,0
C00147,ORD000359,2023-06-11,toys,359.26,1,0.2,referral,UK,160,41,299.49,0
C00215,ORD000360,2023-03-28,beauty,383.42,4,0.31,organic_search,UK,314,28,3171.1,1
C00989,ORD000361,2023-09-02,sports,7.31,5,0.08,social,US,164,49,4167.81,1
C00693,ORD000362,2023-01-03,books,368.13,2,0.28,social,CA,66,7,1923.92,0
C00172,ORD000363,2023-02-03,toys,27.63,3,0.18,direct,DE,268,22,2173.99,0
C00138,ORD000364,2023-06-25,sports,182.83,2,0.07,email,US,116,15,3638.57,1
C00752,ORD000365,2023-01-12,beauty,254.79,1,0.15,referral,US,192,41,1286.39,0
C00050,ORD000366,2023-11-01,electronics,332.68,1,0.02,organic_search,AU,227,25,626.74,1
C00719,ORD000367,2023-03-20,clothing,349.12,1,0.12,referral,US,339,34,1357.19,0
C00141,ORD000368,2023-08-03,toys,449.82,5,0.29,organic_search,CA,58,7,2493.72,0
C00797,ORD000369,2023-05-15,toys,263.96,2,0.14,email,CA,82,3,2745.21,0
C00705,ORD000370,2023-09-04,home_garden,121.08,1,0.27,organic_search,DE,342,32,754.23,1
C00524,ORD000371,2023-02-08,books,363.17,3,0.26,email,CA,135,30,259.9,0
C00896,ORD000372,2023-01-21,toys,148.83,3,0.17,organic_search,US,23,1,4261.47,0
C00175,ORD000373,2023-06-18,home_garden,447.79,5,0.11,referral,US,190,22,922.52,1
C00986,ORD000374,2023-08-22,home_garden,418.68,4,0.32,referral,UK,57,9,3483.89,1
C00966,ORD000375,2023-03-23,electronics,210.93,5,0.19,direct,FR,224,12,3060.5,0
C00627,ORD000376,2023-01-15,toys,343.81,2,0.19,email,US,210,29,239.4,1
C00322,ORD000377,2023-01-07,books,434.82,5,0.31,direct,FR,289,15,4889.7,0
C00347,ORD000378,2023-09-23,beauty,345.68,5,0.04,referral,FR,127,31,1735.29,0
C00395,ORD000379,2023-03-18,toys,414.09,5,0.02,referral,UK,258,31,4260.84,0
C00077,ORD000380,2023-09-09,home_garden,124.24,3,0.02,paid_search,DE,329,25,2022.35,1
C00471,ORD000381,2023-08-16,toys,288.65,1,0.34,email,CA,60,32,3728.74,1
C00414,ORD000382,2023-07-31,electronics,280.78,1,0.33,direct,DE,326,20,4451.65,0
C00671,ORD000383,2023-12-10,sports,475.43,3,0.33,paid_search,AU,169,36,3839.41,0
C00734,ORD000384,2023-12-03,home_garden,359.38,1,0.04,referral,UK,1,22,1782.14,0
C00820,ORD000385,2023-05-30,beauty,263.38,1,0.02,paid_search,AU,71,46,3715.13,1
C00261,ORD000386,2023-11-09,clothing,97.83,4,0.09,paid_search,FR,173,7,3788.18,1
C00649,ORD000387,2023-12-11,beauty,65.99,4,0.18,direct,DE,68,32,31.64,0
C00567,ORD000388,2023-08-10,toys,294.63,5,0.31,paid_search,FR,296,12,3655.17,1
C00397,ORD000389,2023-12-03,beauty,305.05,3,0.2,email,AU,311,45,3814.25,1
C00987,ORD000390,2023-06-25,home_garden,229.16,2,0.06,direct,FR,262,20,4216.94,0
C00322,ORD000391,2023-12-31,books,468.08,2,0.08,direct,FR,148,44,1733.01,0
C00728,ORD000392,2023-11-29,clothing,254.43,3,0.28,social,DE,245,38,2857.48,0
C00428,ORD000393,2023-12-12,books,447.46,5,0.11,email,US,267,7,136.11,1
C00687,ORD000394,2023-01-29,clothing,137.15,2,0.39,referral,CA,74,4,3456.07,1
C00772,ORD000395,2023-10-05,electronics,182.55,4,0.04,referral,FR,287,15,3714.64,0
C00244,ORD000396,2023-09-19,toys,399.43,3,0.28,organic_search,AU,198,27,4783.94,0
C00321,ORD000397,2023-10-10,electronics,11.42,3,0.08,email,UK,324,46,3550.63,1
C00603,ORD000398,2023-10-07,books,303.68,2,0.12,paid_search,FR,38,12,4812.75,0
C00123,ORD000399,2023-07-13,electronics,217.11,5,0.11,paid_search,DE,130,1,1659.51,0
C00159,ORD000400,2023-01-21,clothing,464.67,5,0.02,referral,DE,338,20,2457.85,0
C00367,ORD000401,2023-02-07,toys,355.3,5,0.09,paid_search,DE,34,33,805.26,0
C00414,ORD000402,2023-02-17,home_garden,114.49,2,0.27,social,CA,150,14,4752.04,0
C00487,ORD000403,2023-10-15,toys,377.31,1,0.05,social,AU,123,42,3072.37,0
C00982,ORD000404,2023-01-21,books,443.4,4,0.37,organic_search,AU,131,35,3622.64,1
C00530,ORD000405,2023-07-11,beauty,402.39,4,0.19,social,FR,98,21,2574.33,0
C00172,ORD000406,2023-10-03,beauty,8.63,1,0.08,referral,UK,350,28,4179.97,1
C00849,ORD000407,2023-12-26,books,388.73,1,0.3,paid_search,US,235,46,1665.26,1
C00056,ORD000408,2023-04-02,toys,129.69,1,0.23,paid_search,CA,208,25,2261.12,1
C00324,ORD000409,2023-01-09,sports,338.28,5,0.0,referral,DE,32,49,3732.3,1
C00869,ORD000410,2023-02-07,home_garden,464.38,1,0.12,referral,CA,310,6,1414.77,0
C00391,ORD000411,2023-07-22,toys,332.06,4,0.06,paid_search,UK,200,35,1481.94,0
C00306,ORD000412,2023-12-13,toys,434.23,3,0.38,organic_search,DE,284,10,624.94,1
C00611,ORD000413,2023-07-21,beauty,276.03,1,0.12,referral,FR,176,14,2069.15,0
C00525,ORD000414,2023-03-14,clothing,96.08,5,0.33,paid_search,US,92,43,4000.3,0
C00872,ORD000415,2023-10-09,sports,324.11,1,0.12,organic_search,CA,50,13,3630.69,0
C00339,ORD000416,2023-07-02,clothing,337.29,2,0.04,direct,US,99,21,2434.45,1
C00676,ORD000417,2023-06-06,books,294.16,5,0.23,social,AU,86,1,1572.94,0
C00730,ORD000418,2023-11-25,sports,141.96,3,0.05,referral,CA,245,30,2232.34,0
C00499,ORD000419,2023-10-10,electronics,92.01,5,0.03,social,UK,275,13,1323.54,0
C00079,ORD000420,2023-02-08,electronics,425.55,1,0.33,direct,AU,302,14,4532.45,0
C00557,ORD000421,2023-10-04,sports,328.68,2,0.15,paid_search,DE,148,9,2328.86,0
C00407,ORD000422,2023-07-06,beauty,10.24,2,0.34,direct,FR,84,49,2575.54,1
C00184,ORD000423,2023-10-17,beauty,331.41,2,0.29,email,CA,20,15,3809.75,1
C00271,ORD000424,2023-07-09,clothing,26.19,2,0.21,social,AU,240,30,4408.94,1
C00665,ORD000425,2023-06-15,electronics,353.35,5,0.25,social,FR,134,38,2726.31,1
C00670,ORD000426,2023-07-13,home_garden,295.9,1,0.21,email,UK,264,26,1770.96,0
C00499,ORD000427,2023-09-04,beauty,8.27,2,0.18,paid_search,US,263,42,1411.24,1
C00162,ORD000428,2023-07-05,beauty,360.06,1,0.26,email,CA,58,31,3379.39,1
C00605,ORD000429,2023-03-24,books,417.52,1,0.1,paid_search,DE,303,11,682.27,0
C00913,ORD000430,2023-10-21,clothing,32.68,3,0.37,direct,AU,306,37,3191.74,0
C00746,ORD000431,2023-12-05,toys,145.31,1,0.09,direct,AU,246,11,1104.63,0
C00147,ORD000432,2023-10-26,toys,384.91,5,0.26,social,UK,351,22,4612.54,0
C00071,ORD000433,2023-04-28,sports,195.8,1,0.01,direct,DE,350,27,4134.31,0
C00182,ORD000434,2023-09-01,beauty,301.91,5,0.2,organic_search,US,246,43,660.34,0
C00848,ORD000435,2023-01-01,toys,340.89,4,0.21,social,US,357,34,2150.49,0
C00494,ORD000436,2023-07-15,home_garden,296.58,5,0.04,paid_search,CA,244,50,1170.24,0
C00291,ORD000437,2023-11-03,beauty,207.28,2,0.0,referral,US,295,34,597.96,1
C00671,ORD000438,2023-04-16,books,403.12,4,0.14,paid_search,AU,333,38,1275.63,0
C00434,ORD000439,2023-10-17,home_garden,307.88,4,0.3,email,DE,285,31,901.81,1
C00496,ORD000440,2023-05-10,home_garden,290.94,4,0.29,referral,US,117,29,3917.72,0
C00103,ORD000441,2023-04-20,beauty,203.28,3,0.32,direct,FR,350,46,269.74,1
C00652,ORD000442,2023-01-03,toys,50.09,2,0.19,direct,AU,45,5,1322.83,0
C00624,ORD000443,2023-01-20,books,195.24,4,0.25,direct,CA,364,39,296.74,0
C00180,ORD000444,2023-11-24,sports,222.29,2,0.34,direct,CA,99,3,3921.96,0
C00716,ORD000445,2023-04-29,beauty,88.89,1,0.14,referral,US,80,6,4984.12,0
C00362,ORD000446,2023-12-09,sports,205.7,2,0.21,referral,FR,35,6,2752.47,0
C00573,ORD000447,2023-10-26,home_garden,177.0,3,0.09,paid_search,AU,206,37,33.21,1
C00519,ORD000448,2023-02-24,beauty,40.83,3,0.14,organic_search,DE,131,35,4067.61,0
C00711,ORD000449,2023-08-15,sports,283.77,2,0.3,email,FR,235,38,4311.5,1
C00265,ORD000450,2023-02-04,sports,318.66,2,0.27,paid_search,CA,211,23,2587.36,1
C00853,ORD000451,2023-05-15,clothing,147.21,4,0.27,social,US,283,12,2388.01,1
C00916,ORD000452,2023-10-21,home_garden,95.48,2,0.2,paid_search,UK,123,17,1041.83,1
C00256,ORD000453,2023-11-13,home_garden,82.22,1,0.05,organic_search,FR,339,32,3073.0,0
C00555,ORD000454,2023-01-22,toys,243.73,5,0.13,direct,CA,251,12,4922.13,0
C00287,ORD000455,2023-07-23,clothing,376.33,2,0.02,email,AU,276,3,2517.35,1
C00703,ORD000456,2023-03-31,sports,488.37,5,0.18,referral,US,6,44,1061.65,0
C00334,ORD000457,2023-07-05,beauty,431.61,2,0.22,paid_search,CA,241,40,1722.05,1
C00435,ORD000458,2023-04-18,sports,351.85,3,0.15,email,CA,230,12,2861.33,0
C00703,ORD000459,2023-04-28,toys,54.44,3,0.32,direct,AU,195,13,737.76,0
C00154,ORD000460,2023-08-31,toys,9.82,4,0.2,referral,DE,273,47,1585.48,0
C00257,ORD000461,2023-10-15,toys,286.08,4,0.04,paid_search,US,110,17,2387.93,0
C00461,ORD000462,2023-06-21,home_garden,183.68,5,0.22,social,CA,10,27,614.98,0
C00987,ORD000463,2023-11-07,clothing,290.54,5,0.07,social,CA,166,44,2557.12,0
C00458,ORD000464,2023-02-10,sports,308.76,4,0.25,paid_search,UK,327,22,2114.86,0
C00415,ORD000465,2023-02-06,electronics,85.19,2,0.13,referral,CA,363,18,3030.87,0
C00909,ORD000466,2023-08-16,toys,432.09,3,0.3,direct,AU,211,11,927.59,1
C00746,ORD000467,2023-05-01,books,129.57,1,0.08,email,US,48,5,4684.6,1
C00056,ORD000468,2023-01-14,toys,201.52,1,0.04,direct,UK,43,42,4658.63,1
C00235,ORD000469,2023-05-07,books,145.67,2,0.05,paid_search,US,17,43,1790.64,0
C00885,ORD000470,2023-09-01,sports,487.62,5,0.37,direct,AU,69,45,2701.04,0
C00468,ORD000471,2023-11-20,books,319.75,5,0.17,referral,FR,273,20,4545.53,0
C00233,ORD000472,2023-02-15,sports,157.39,4,0.1,social,US,0,34,4078.75,0
C00353,ORD000473,2023-05-27,sports,269.87,4,0.38,email,CA,4,50,2157.87,1
C00237,ORD000474,2023-01-04,beauty,189.95,4,0.35,email,AU,127,11,3577.54,0
C00849,ORD000475,2023-07-13,clothing,135.18,4,0.25,direct,DE,355,44,1366.61,0
C00545,ORD000476,2023-05-18,sports,98.06,1,0.07,social,US,326,30,3092.47,1
C00638,ORD000477,2023-09-09,clothing,163.72,2,0.02,direct,US,95,7,1417.75,1
C00449,ORD000478,2023-01-05,clothing,49.65,1,0.2,social,AU,159,32,4989.84,0
C00811,ORD000479,2023-01-17,home_garden,44.71,2,0.02,email,US,278,31,916.2,0
C00257,ORD000480,2023-07-15,toys,11.24,2,0.15,email,UK,17,13,2309.56,0
C00534,ORD000481,2023-12-07,clothing,239.05,3,0.37,paid_search,FR,21,48,4687.73,1
C00260,ORD000482,2023-09-04,books,152.91,3,0.36,referral,UK,57,16,3168.22,1
C00172,ORD000483,2023-05-22,beauty,64.23,2,0.0,organic_search,DE,353,31,3445.15,1
C00790,ORD000484,2023-02-15,clothing,83.06,1,0.27,social,FR,30,4,1784.03,1
C00550,ORD000485,2023-02-24,clothing,246.48,3,0.39,referral,CA,224,47,972.9,0
C00367,ORD000486,2023-03-10,home_garden,449.84,4,0.28,direct,CA,277,45,2455.56,0
C00557,ORD000487,2023-06-28,home_garden,367.54,3,0.35,direct,DE,82,5,2660.38,0
C00840,ORD000488,2023-05-15,beauty,186.72,1,0.31,direct,AU,94,2,3102.48,1
C00636,ORD000489,2023-05-03,home_garden,361.9,5,0.33,paid_search,DE,349,32,3831.01,1
C00290,ORD000490,2023-06-15,sports,322.25,1,0.04,referral,US,22,9,901.41,1
C00110,ORD000491,2023-09-06,clothing,53.88,5,0.26,email,FR,250,34,3123.61,1
C00051,ORD000492,2023-07-07,clothing,304.95,1,0.01,paid_search,FR,251,6,2345.62,0
C00370,ORD000493,2023-10-13,books,469.43,4,0.33,referral,US,315,18,2649.81,0
C00855,ORD000494,2023-06-05,electronics,472.58,5,0.04,referral,UK,272,25,955.41,0
C00255,ORD000495,2023-10-19,books,474.01,5,0.3,email,FR,54,50,3196.74,1
C00470,ORD000496,2023-12-26,books,216.4,1,0.07,paid_search,DE,205,33,1694.19,1
C00615,ORD000497,2023-08-15,home_garden,451.73,5,0.4,social,CA,211,49,3169.87,0
C00332,ORD000498,2023-11-08,clothing,283.76,2,0.15,direct,FR,130,24,4808.64,1
C00407,ORD000499,2023-01-01,books,22.16,3,0.24,direct,UK,154,1,1508.67,1
C00877,ORD000500,2023-06-11,electronics,386.9,3,0.37,direct,DE,292,37,782.03,1
C00365,ORD000501,2023-03-21,clothing,136.17,5,0.1,social,CA,47,37,2004.99,0
C00752,ORD000502,2023-02-09,books,165.72,4,0.07,referral,FR,295,7,2980.2,0
C00749,ORD000503,2023-10-23,sports,43.85,1,0.37,social,CA,222,27,4651.93,1
C00789,ORD000504,2023-04-27,books,328.13,5,0.37,referral,FR,195,4,1530.87,1
C00553,ORD000505,2023-10-17,clothing,166.78,2,0.06,referral,FR,201,29,3766.67,0
C00093,ORD000506,2023-04-24,sports,148.44,4,0.06,social,US,243,37,3729.12,0
C00269,ORD000507,2023-02-13,sports,253.4,2,0.3,email,DE,101,32,1982.64,1
C00575,ORD000508,2023-11-12,books,264.5,2,0.03,email,CA,350,37,457.08,0
C00434,ORD000509,2023-07-07,home_garden,99.29,3,0.24,organic_search,CA,86,23,3084.94,0
C00453,ORD000510,2023-11-16,clothing,223.03,2,0.08,social,UK,43,8,3700.51,1
C00636,ORD000511,2023-03-17,toys,417.06,3,0.01,referral,US,156,29,2361.24,1
C00758,ORD000512,2023-10-03,clothing,105.88,5,0.3,direct,AU,318,47,4961.59,0
C00685,ORD000513,2023-01-10,sports,293.59,5,0.02,paid_search,US,145,13,3948.05,0
C00055,ORD000514,2023-08-27,books,472.86,1,0.16,social,FR,337,24,4322.77,1
C00889,ORD000515,2023-11-29,sports,119.43,4,0.2,referral,US,161,32,4335.2,0
C00191,ORD000516,2023-04-12,beauty,483.56,5,0.37,organic_search,US,126,34,1531.59,1
C00763,ORD000517,2023-03-22,electronics,176.66,3,0.14,social,UK,256,18,4061.35,0
C00900,ORD000518,2023-07-18,toys,495.23,5,0.38,paid_search,UK,174,26,3288.09,1
C00392,ORD000519,2023-09-24,books,308.16,2,0.17,direct,UK,218,20,4549.58,0
C00556,ORD000520,2023-03-09,clothing,327.97,5,0.22,paid_search,UK,158,45,3528.63,1
C00139,ORD000521,2023-08-09,toys,76.85,5,0.37,social,US,285,35,4743.52,1
C00326,ORD000522,2023-03-16,books,19.59,3,0.35,email,AU,155,29,3730.59,0
C00653,ORD000523,2023-05-21,clothing,390.66,1,0.05,organic_search,DE,315,18,3031.97,0
C00611,ORD000524,2023-04-29,clothing,345.25,3,0.03,email,UK,257,39,2349.13,1
C00189,ORD000525,2023-07-18,sports,239.55,2,0.08,organic_search,AU,7,18,4751.49,1
C00688,ORD000526,2023-04-14,toys,106.26,2,0.37,email,DE,250,45,1631.23,1
C00253,ORD000527,2023-08-07,sports,389.23,5,0.29,email,FR,160,26,3061.41,1
C00609,ORD000528,2023-10-02,beauty,322.49,1,0.21,email,AU,21,16,2598.33,1
C00753,ORD000529,2023-01-21,beauty,196.76,1,0.08,email,AU,155,50,4139.83,1
C00433,ORD000530,2023-05-31,beauty,459.92,5,0.36,email,FR,231,6,3616.01,1
C00798,ORD000531,2023-10-27,books,275.47,4,0.17,email,US,91,30,2955.67,0
C00207,ORD000532,2023-08-21,electronics,128.79,2,0.29,organic_search,US,58,46,2252.5,1
C00537,ORD000533,2023-12-29,sports,364.8,5,0.24,paid_search,AU,281,25,229.09,1
C00344,ORD000534,2023-10-17,toys,331.47,2,0.06,paid_search,UK,364,4,2103.71,0
C00788,ORD000535,2023-08-17,home_garden,315.09,1,0.36,paid_search,US,318,49,1273.02,1
C00876,ORD000536,2023-09-13,beauty,404.69,5,0.35,paid_search,UK,301,43,2383.8,1
C00082,ORD000537,2023-11-04,beauty,8.25,5,0.11,referral,DE,106,4,932.35,1
C00358,ORD000538,2023-01-19,clothing,427.65,5,0.34,social,CA,44,4,553.35,0
C00166,ORD000539,2023-12-11,home_garden,307.49,5,0.23,direct,UK,233,48,2899.04,0
C00096,ORD000540,2023-06-03,home_garden,187.44,4,0.33,email,DE,33,19,2359.38,1
C00881,ORD000541,2023-05-21,home_garden,265.89,5,0.08,paid_search,DE,29,7,2861.12,0
C00542,ORD000542,2023-02-14,sports,363.42,5,0.37,referral,CA,218,39,4240.51,1
C00589,ORD000543,2023-11-16,home_garden,463.92,5,0.23,direct,FR,323,32,2467.6,1
C00625,ORD000544,2023-04-30,books,148.79,2,0.0,organic_search,AU,320,8,3689.97,1
C00631,ORD000545,2023-08-01,sports,27.52,3,0.22,referral,UK,5,41,1013.92,1
C00810,ORD000546,2023-02-04,home_garden,153.64,5,0.13,organic_search,US,351,22,1713.39,0
C00631,ORD000547,2023-01-15,toys,91.94,3,0.33,referral,AU,242,3,3231.8,0
C00643,ORD000548,2023-08-24,toys,270.8,3,0.18,email,FR,28,34,1503.73,0
C00324,ORD000549,2023-10-12,beauty,14.27,5,0.27,social,US,76,18,4205.29,1
C00385,ORD000550,2023-11-17,beauty,421.99,5,0.24,paid_search,DE,59,49,1548.32,0
C00727,ORD000551,2023-01-17,home_garden,209.87,4,0.35,social,AU,154,14,2630.25,1
C00384,ORD000552,2023-01-20,toys,105.04,1,0.18,organic_search,AU,256,10,959.16,0
C00751,ORD000553,2023-09-26,home_garden,388.89,2,0.31,organic_search,DE,346,9,1033.88,1
C00397,ORD000554,2023-09-25,electronics,7.03,1,0.27,direct,US,170,30,4447.04,1
C00785,ORD000555,2023-12-04,books,159.68,5,0.3,referral,UK,164,13,970.8,1
C00327,ORD000556,2023-08-14,books,63.24,2,0.06,organic_search,US,318,36,2575.16,1
C00359,ORD000557,2023-10-09,home_garden,139.17,3,0.23,paid_search,US,159,40,4462.29,1
C00052,ORD000558,2023-03-08,electronics,238.01,1,0.04,organic_search,US,218,26,903.13,0
C00607,ORD000559,2023-11-19,toys,346.61,4,0.25,social,CA,101,46,3794.43,0
C00081,ORD000560,2023-08-27,beauty,70.24,4,0.04,social,FR,329,46,3834.8,0
C00971,ORD000561,2023-04-25,clothing,431.24,5,0.1,social,AU,93,45,4587.15,1
C00882,ORD000562,2023-06-16,sports,246.32,1,0.19,social,AU,236,11,1418.46,0
C00589,ORD000563,2023-03-07,beauty,55.95,1,0.13,referral,US,154,35,2310.26,0
C00245,ORD000564,2023-11-14,clothing,276.23,4,0.15,social,UK,355,38,2161.43,0
C00581,ORD000565,2023-06-25,beauty,348.6,2,0.27,organic_search,FR,364,37,4185.37,1
C00611,ORD000566,2023-08-26,home_garden,279.77,4,0.07,email,US,306,7,3430.69,0
C00840,ORD000567,2023-07-14,home_garden,249.68,1,0.04,paid_search,DE,325,1,3787.82,0
C00464,ORD000568,2023-09-30,home_garden,198.04,5,0.18,paid_search,FR,162,20,2855.68,0
